Game ID,League,Comeback Team (CBT),Opponent Team (OPP),Publication Date,Media Outlet,URL of Article,Headline,Snippet Text,Snippet Type,ATT. Ind. Resillience,ATT. Self-Efficacy,ATT. Team Efficacy/Cohesion,ATT. Verbal Persuasion,ATT. Emotional Reg.,AFT. Momentum Lang.,AFT. Draining Lang,AFT. Perf. Outcome Lang.,Gendered Lang.
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Sacramento missed their first eight threes in the game and finished 2-11 in the first quarter.,authorwritten,,,,,,,,C,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"At the start of the second half, the Hawks did have both Onyeka Okongwu and Capela sharing the floor, a lineup that has had success in limited stretches this year.",authorwritten,,,,,,,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Patty Mills also saw limited action in the first half.,authorwritten,,,,,,,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"Atlanta's offense was going cold and the Kings cut the lead to five points, 48-43.",authorwritten,,,,,,C,O,C/O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Then the Hawks closed the half on a 23-10 run to lead 71-53 at the break.,authorwritten,,,,,,O,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"Jalen Johnson came alive at the end of the first half and had a huge dunk, as well as a big three-point shot.",authorwritten,O,,,,,,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,He has made his presence felt since coming back from his injury and showing how much he means to the team.,authorwritten,O,,,,,,,,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"Murray finished with 16 points, three assists, and three rebounds in the first half.",authorwritten,,,,,,,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"Capela was nearing a double-double with 10 points and eight rebounds, Johnson had 12 points and eight rebounds, and Young had eight points and seven assists.",authorwritten,,,,,,,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,The Hawks shot 50% from the floor and 50% from three in the first half.,authorwritten,,,,,,,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"Monk and Lyles combined for 25 points in the first half, while Sabonis had 12 points.",authorwritten,,,C,,,,,C,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Sacramento shot 47.8% from the field and an uncharacteristic 28% from three.,authorwritten,,,,,,,,C,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Atlanta held a 27-17 edge in rebounding.,authorwritten,,,,,,,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"With such an elite offense though, the Kings were determined not to go away quietly, and go away they did not.",authorwritten,,,C,,,,,,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"Sacramento won the third quarter decisively, 33-20, and were only trailing Atlanta 91-86 going into the final quarter.",authorwritten,,,,,,C,,C,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"After a quiet first half, Fox had 13 in the third and was active on the defensive end of the floor.",authorwritten,C,,,,,,,C,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"After the Kings cut it to three, Atlanta responded with an 8-0 run to push the lead back to 11.",authorwritten,,,O,,,O,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Young and Bogdanovic both hit big threes to kill the momentum of the Kings and Atlanta led comfortably again.,authorwritten,,,O,,,O,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,But the Kings still showed resiliency and battled back.,authorwritten,,,C,,,,,,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,The Hawks had to call a timeout with 6:45 left in the game after the Kings cut it to five points.,authorwritten,,,,,,,,C/O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"But just like that, the game was tied with 4:20 left in the game.",authorwritten,,,,,,,,,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,"One minute later, Kings forward Chris Duarte hit a go-ahead three-point shot to put the Kings up 113-110.",authorwritten,C,,,,,C,,C,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,One of the Hawks's biggest problems this season has been clutch offense and they were going to need some production and shot-making to win this game.,authorwritten,,,,,,,,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,The woes on offense late in the game continued and the Kings won 117-110.,authorwritten,,,,,,,O,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Atlanta shot 28.9% from the field and 21% from three in the second half.,authorwritten,,,,,,,O,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Murray had two points on 1-10 shooting in the second half.,authorwritten,,,,,,,O,O,
nba_01,NBA,Sacramento Kings,Atlanta Hawks,12-29-2023,SI,https://www.si.com/nba/hawks/news/atlantas-late-game-offense-costs-them-yet-again-in-a-117-110-loss-to-the-kings,Atlanta's Late Game Offense Costs Them yet Again in a 117-110 Loss to the Kings,Atlanta is now 12-19 this season and heads to Washington to face the Wizards on Sunday.,authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,headline,C,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"The Pelicans lose on a game-winning shot by Ja Morant, snapping their four-game winning streak.",authorwritten,C,,,,,,,C/O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Ja Morant returned from suspension in a major way to lead the Memphis Grizzlies to a 115-113 victory over the New Orleans Pelicans.,authorwritten,C,,,,,,,C,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,The loss snaps a four-game winning streak the Pels had previously.,authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Ja Morant played in his first game this season after serving a 25-game suspension from the NBA.,authorwritten,C,,,,,,,C,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"Since entering the NBA together, these two have played just seven times in the same game together.",authorwritten,,,,,,,,C/O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"Unfortunately for fans, Williamson picked up two fouls in under two minutes and sat on the bench for the remainder of the quarter.",authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"Morant was rusty to start the game, scoring three points in his first action.",authorwritten,,,,,,,,C,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"Both teams struggled to shoot early in the game, with New Orleans shooting 26% in the quarter.",authorwritten,,,,,,,,C/O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Memphis outscored the Pelicans 14-8 in the paint and outrebounded New Orleans 17-12.,authorwritten,,,,,,,,C/O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,The Grizzlies led 25-21 heading into the second period.,authorwritten,,,,,,,,C,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Zion returned to game action but picked up a controversial offensive foul with seven minutes to go before halftime.,authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"Coach Willie Green challenged the call, but a video review upheld the call on the floor.",authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"Williamson sat at the 7:33 mark, and would not return.",authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"The call seemed to spark the New Orleans offense as they went on a 23-0 run, led by CJ McCollum's 12 points in the quarter.",authorwritten,,,,,,O,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,The lead was 53-31 before Ja Morant'a floater ended the drought.,authorwritten,,,,,,,,C/O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,A late three-point shot by Vince Williams Jr cut the halftime deficit to 60-41 for the Grizzlies.,authorwritten,,,,,,,,C,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Ja Morant shook off the rust from his first-half performance to score 13 third-quarter points.,authorwritten,C,,,,,,,C,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"The Grizzlies cut the Pelicans' lead down to eight points during a stretch of a 15-4 run, before a late Herb Jones layup put the Pels up by ten after three-quarters of play.",authorwritten,,,,,,C,,C/O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Brandon Ingram scored 15 points to keep pace with Morant's output.,authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,New Orleans led 87-77 with one quarter to go.,authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"The offense for the Pelicans went stagnant, and Memphis took advantage.",authorwritten,,,,,,C,O,,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Neither Brandon Ingram nor Zion Williamson scored a point for the first six minutes of the quarter.,authorwritten,,,,,,,O,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"Morant continued to attack but got help from Desmond Bane and Jaren Jackson, Jr.",authorwritten,,,C,,,,,,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,The trio cut the Pels lead down to one point with three minutes remaining.,authorwritten,,,C,,,C,,C,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"New Orleans had two opportunities to take a lead late, but CJ McCollum missed two long three-point shots.",authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"With the score tied at 113, Memphis put the ball in the hands of their superstar and he delivered.",authorwritten,C,,,,,,,,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Morant made an acrobatic layup as time expired to give Memphis a 115-113 victory.,authorwritten,C,,,,,,,C,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,"Brandon Ingram did all he could for New Orleans, scoring 34 points.",authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Zion Williamson struggled down the stretch as he made little impact in the fourth quarter.,authorwritten,,,,,,,O,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Williamson scored two points with zero rebounds and zero assists.,authorwritten,,,,,,,,O,
nba_02,NBA,Memphis Grizzlies,New Orleans Pelicans,12-19-2023,SI,https://www.si.com/nba/pelicans/news/ja-morant-last-second-shot-for-grizzlies-snaps-pelicans-winning-streak,Ja Morant Last Second Shot For Grizzlies Snaps Pelicans Winning Streak,Tuesday's loss drops the Pelicans home record to 9-5 on the season.,authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,headline,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,Atlanta turned a 21-point deficit into a 14-point win.,authorwritten,,,,,,C,,C,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,Fans were treated to the best of the Timberwolves in the first half and then the worst of the Timberwolves in the second half as they blew a 21-point third quarter lead wound up losing to the Hawks 127-113 Monday night in Atlanta.,authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,"The 21-point lead gave Minnesota an opportunity to prove things are different in 2023-24 after blowing 18 double-digit leads last season, but it wasn't to be as the Wolves were outscored by 38-19 in the third quarter and 29-15 in the fourth quarter.",authorwritten,,,,,,C,O,C/O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,"If you add up the second half totals, Atlanta outscored Minnesota 67-34, turning a 21-point deficit into a 14-point win.",authorwritten,,,,,,C,,C,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,"Minnesota hit ten 3s in the first quarter and lit up Atlanta for 79 points in the first half, scoring 42 in the opening quarter and 37 more in the second quarter.",authorwritten,,,,,,O,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,"Anthony Edwards scored 20 of his points 31 points in the first half while Naz Reid and Shake Milton had 13 and 10 points off the bench, respectively in the first 24 minutes.",authorwritten,,,,,,,,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,Neither Reid nor Milton scored in the second half.,authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,Karl-Anthony Towns had 13 points in the first half and finished with 16 points.,authorwritten,,,,,,,O,O,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,"The tide turned in the third quarter as Dejounte Murray went berserk with 22 points and the Hawks erased a 79-60 halftime deficit to tie the game 98-98 entering the fourth, and they poured it on from there.",authorwritten,C,,,,,C,,C,
nba_04,NBA,Atlanta Hawks,Minnesota Timberwolves,10-30-2023,SI,https://www.si.com/fannation/bringmethesports/timberwolves/wolves-still-kings-of-blowing-huge-leads-after-shameful-loss-to-hawks,Wolves still kings of blowing huge leads after shameful loss to Hawks,Murray finished with 41 points on a blistering 17-of-24 shooting.,authorwritten,,,,,,,,C,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,SI,https://www.si.com/nba/clippers/paul-george-statement-comeback-cavaliers,Paul George's Statement After Comeback Win vs. Cavaliers,Paul George's Statement After Comeback Win vs. Cavaliers,headline,C,,,,,,,C,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,SI,https://www.si.com/nba/clippers/paul-george-statement-comeback-cavaliers,Paul George's Statement After Comeback Win vs. Cavaliers,The LA Clippers defeated the Cleveland Cavaliers,authorwritten,,,,,,,,C,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,SI,https://www.si.com/nba/clippers/paul-george-statement-comeback-cavaliers,Paul George's Statement After Comeback Win vs. Cavaliers,The LA Clippers erased a 26-point deficit on Sunday afternoon to defeat the Cleveland Cavaliers 120-118.,authorwritten,,,C,,,C,,C,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,SI,https://www.si.com/nba/clippers/paul-george-statement-comeback-cavaliers,Paul George's Statement After Comeback Win vs. Cavaliers,"Paul George was dominant, finishing with 39 points, 11 rebounds, and 7 assists including the game-winning step-back jumper.",authorwritten,C,,,,,,,C,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,SI,https://www.si.com/nba/clippers/paul-george-statement-comeback-cavaliers,Paul George's Statement After Comeback Win vs. Cavaliers,"While George was undoubtedly the player of the game, LA's bench put the team in position to make the comeback, as their play helped turn this game around.",authorwritten,,,C,,,,,,
nba_05,NBA,LA Clippers,Cleveland Cavaliers,04-07-2024,SI,https://www.si.com/nba/clippers/paul-george-statement-comeback-cavaliers,Paul George's Statement After Comeback Win vs. Cavaliers,"When asked about this after the game, George praised the contributions of his teammates, saying his game-winner would not have been possible without them.",authorwritten,,,C,,,,,,
