Game_Date,Home_Team,Away_Team,Halftime_Score_Home,Halftime_Score_Away,Final_Score_Home,Final_Score_Away,Game_URL
2023,Dallas Wings,Minnesota Lynx,52,46,94,89,https://www.basketball-reference.com/wnba/boxscores/202305300DAL.html
2023,Seattle Storm,New York Liberty,39,46,78,86,https://www.basketball-reference.com/wnba/boxscores/202305300SEA.html
2023,Minnesota Lynx,Connecticut Sun,47,47,84,89,https://www.basketball-reference.com/wnba/boxscores/202306010MIN.html
2023,Atlanta Dream,Las Vegas Aces,30,45,87,92,https://www.basketball-reference.com/wnba/boxscores/202306020ATL.html
2023,Chicago Sky,New York Liberty,43,35,76,77,https://www.basketball-reference.com/wnba/boxscores/202306020CHI.html
2023,Phoenix Mercury,Los Angeles Sparks,44,44,93,99,https://www.basketball-reference.com/wnba/boxscores/202306020PHO.html
2023,Washington Mystics,Dallas Wings,36,30,75,74,https://www.basketball-reference.com/wnba/boxscores/202306020WAS.html
2023,Los Angeles Sparks,Seattle Storm,39,39,92,85,https://www.basketball-reference.com/wnba/boxscores/202306030LAS.html
2023,Washington Mystics,Minnesota Lynx,32,39,78,80,https://www.basketball-reference.com/wnba/boxscores/202306030WAS.html
2023,Connecticut Sun,Dallas Wings,44,30,80,74,https://www.basketball-reference.com/wnba/boxscores/202306040CON.html
2023,Indiana Fever,Las Vegas Aces,39,38,80,84,https://www.basketball-reference.com/wnba/boxscores/202306040IND.html
2023,New York Liberty,Chicago Sky,47,30,82,86,https://www.basketball-reference.com/wnba/boxscores/202306040NYL.html
2023,Chicago Sky,Indiana Fever,44,50,108,103,https://www.basketball-reference.com/wnba/boxscores/202306060CHI.html
2023,Connecticut Sun,Las Vegas Aces,31,48,84,90,https://www.basketball-reference.com/wnba/boxscores/202306060CON.html
2023,Seattle Storm,Los Angeles Sparks,35,38,66,63,https://www.basketball-reference.com/wnba/boxscores/202306060SEA.html
2023,Dallas Wings,Phoenix Mercury,44,48,84,79,https://www.basketball-reference.com/wnba/boxscores/202306070DAL.html
2023,Connecticut Sun,Las Vegas Aces,43,28,94,77,https://www.basketball-reference.com/wnba/boxscores/202306080CON.html
2023,Atlanta Dream,New York Liberty,39,61,83,106,https://www.basketball-reference.com/wnba/boxscores/202306090ATL.html
2023,Dallas Wings,Phoenix Mercury,45,42,90,77,https://www.basketball-reference.com/wnba/boxscores/202306090DAL.html
2023,Los Angeles Sparks,Chicago Sky,37,33,77,62,https://www.basketball-reference.com/wnba/boxscores/202306090LAS.html
2023,Minnesota Lynx,Indiana Fever,34,36,69,71,https://www.basketball-reference.com/wnba/boxscores/202306090MIN.html
2023,Seattle Storm,Washington Mystics,32,46,66,73,https://www.basketball-reference.com/wnba/boxscores/202306090SEA.html
2023,Atlanta Dream,Connecticut Sun,44,48,77,89,https://www.basketball-reference.com/wnba/boxscores/202306110ATL.html
2023,Indiana Fever,Phoenix Mercury,42,43,82,85,https://www.basketball-reference.com/wnba/boxscores/202306110IND.html
2023,Las Vegas Aces,Chicago Sky,56,39,93,80,https://www.basketball-reference.com/wnba/boxscores/202306110LVA.html
2023,Minnesota Lynx,Los Angeles Sparks,43,43,91,86,https://www.basketball-reference.com/wnba/boxscores/202306110MIN.html
2023,New York Liberty,Dallas Wings,45,51,102,93,https://www.basketball-reference.com/wnba/boxscores/202306110NYL.html
2023,Seattle Storm,Washington Mystics,21,46,65,71,https://www.basketball-reference.com/wnba/boxscores/202306110SEA.html
2023,Indiana Fever,Washington Mystics,41,38,87,66,https://www.basketball-reference.com/wnba/boxscores/202306130IND.html
2023,New York Liberty,Atlanta Dream,46,41,79,86,https://www.basketball-reference.com/wnba/boxscores/202306130NYL.html
2023,Phoenix Mercury,Seattle Storm,36,50,69,83,https://www.basketball-reference.com/wnba/boxscores/202306130PHO.html
2023,Dallas Wings,Los Angeles Sparks,32,38,61,79,https://www.basketball-reference.com/wnba/boxscores/202306140DAL.html
2023,Chicago Sky,Indiana Fever,37,38,90,92,https://www.basketball-reference.com/wnba/boxscores/202306150CHI.html
2023,Connecticut Sun,Atlanta Dream,50,40,88,92,https://www.basketball-reference.com/wnba/boxscores/202306150CON.html
2023,Las Vegas Aces,Seattle Storm,47,37,96,63,https://www.basketball-reference.com/wnba/boxscores/202306150LVA.html
2023,Los Angeles Sparks,Minnesota Lynx,43,34,72,77,https://www.basketball-reference.com/wnba/boxscores/202306160LAS.html
2023,Washington Mystics,Phoenix Mercury,54,38,88,69,https://www.basketball-reference.com/wnba/boxscores/202306160WAS.html
2023,Dallas Wings,Seattle Storm,47,55,103,109,https://www.basketball-reference.com/wnba/boxscores/202306170DAL.html
2023,Indiana Fever,Atlanta Dream,41,48,94,100,https://www.basketball-reference.com/wnba/boxscores/202306180IND.html
2023,Los Angeles Sparks,Connecticut Sun,44,39,74,83,https://www.basketball-reference.com/wnba/boxscores/202306180LAS.html
2023,Las Vegas Aces,Minnesota Lynx,54,41,93,62,https://www.basketball-reference.com/wnba/boxscores/202306180LVA.html
2023,New York Liberty,Phoenix Mercury,53,34,89,71,https://www.basketball-reference.com/wnba/boxscores/202306180NYL.html
2023,Washington Mystics,Chicago Sky,42,38,77,69,https://www.basketball-reference.com/wnba/boxscores/202306180WAS.html
2023,Dallas Wings,Atlanta Dream,43,32,85,73,https://www.basketball-reference.com/wnba/boxscores/202306200DAL.html
2023,Los Angeles Sparks,Minnesota Lynx,33,32,61,67,https://www.basketball-reference.com/wnba/boxscores/202306200LAS.html
2023,Seattle Storm,Connecticut Sun,48,45,79,85,https://www.basketball-reference.com/wnba/boxscores/202306200SEA.html
2023,Phoenix Mercury,Las Vegas Aces,40,57,79,99,https://www.basketball-reference.com/wnba/boxscores/202306210PHO.html
2023,Chicago Sky,Washington Mystics,30,43,59,80,https://www.basketball-reference.com/wnba/boxscores/202306220CHI.html
2023,Minnesota Lynx,Connecticut Sun,28,41,68,89,https://www.basketball-reference.com/wnba/boxscores/202306220MIN.html
2023,Seattle Storm,Indiana Fever,44,48,68,80,https://www.basketball-reference.com/wnba/boxscores/202306220SEA.html
2023,Atlanta Dream,New York Liberty,40,59,80,110,https://www.basketball-reference.com/wnba/boxscores/202306230ATL.html
2023,Los Angeles Sparks,Dallas Wings,33,42,76,74,https://www.basketball-reference.com/wnba/boxscores/202306230LAS.html
2023,Las Vegas Aces,Indiana Fever,57,43,101,88,https://www.basketball-reference.com/wnba/boxscores/202306240LVA.html
2023,Seattle Storm,Phoenix Mercury,49,34,97,74,https://www.basketball-reference.com/wnba/boxscores/202306240SEA.html
2023,Connecticut Sun,Chicago Sky,54,42,96,72,https://www.basketball-reference.com/wnba/boxscores/202306250CON.html
2023,Los Angeles Sparks,Dallas Wings,44,44,93,83,https://www.basketball-reference.com/wnba/boxscores/202306250LAS.html
2023,New York Liberty,Washington Mystics,39,45,89,88,https://www.basketball-reference.com/wnba/boxscores/202306250NYL.html
2023,Las Vegas Aces,Indiana Fever,48,49,88,80,https://www.basketball-reference.com/wnba/boxscores/202306260LVA.html
2023,Connecticut Sun,New York Liberty,43,47,81,89,https://www.basketball-reference.com/wnba/boxscores/202306270CON.html
2023,Minnesota Lynx,Seattle Storm,53,47,104,93,https://www.basketball-reference.com/wnba/boxscores/202306270MIN.html
2023,Phoenix Mercury,Dallas Wings,32,36,62,77,https://www.basketball-reference.com/wnba/boxscores/202306270PHO.html
2023,Chicago Sky,Los Angeles Sparks,46,37,80,63,https://www.basketball-reference.com/wnba/boxscores/202306280CHI.html
2023,Washington Mystics,Atlanta Dream,61,33,109,86,https://www.basketball-reference.com/wnba/boxscores/202306280WAS.html
2023,Las Vegas Aces,New York Liberty,49,42,98,81,https://www.basketball-reference.com/wnba/boxscores/202306290LVA.html
2023,Phoenix Mercury,Indiana Fever,52,35,85,63,https://www.basketball-reference.com/wnba/boxscores/202306290PHO.html
2023,Seattle Storm,Minnesota Lynx,46,48,97,99,https://www.basketball-reference.com/wnba/boxscores/202306290SEA.html
2023,Atlanta Dream,Washington Mystics,47,48,94,89,https://www.basketball-reference.com/wnba/boxscores/202306300ATL.html
2023,Chicago Sky,Los Angeles Sparks,43,38,86,78,https://www.basketball-reference.com/wnba/boxscores/202306300CHI.html
2023,Las Vegas Aces,Connecticut Sun,59,48,102,84,https://www.basketball-reference.com/wnba/boxscores/202307010LVA.html
2023,Phoenix Mercury,Minnesota Lynx,37,46,76,86,https://www.basketball-reference.com/wnba/boxscores/202307010PHO.html
2023,Atlanta Dream,Los Angeles Sparks,54,48,112,84,https://www.basketball-reference.com/wnba/boxscores/202307020ATL.html
2023,Dallas Wings,Washington Mystics,37,33,89,72,https://www.basketball-reference.com/wnba/boxscores/202307020DAL.html
2023,Indiana Fever,Chicago Sky,47,54,87,89,https://www.basketball-reference.com/wnba/boxscores/202307020IND.html
2023,Seattle Storm,New York Liberty,27,44,66,81,https://www.basketball-reference.com/wnba/boxscores/202307020SEA.html
2023,Los Angeles Sparks,Atlanta Dream,40,53,79,90,https://www.basketball-reference.com/wnba/boxscores/202307050LAS.html
2023,Las Vegas Aces,Dallas Wings,42,51,89,82,https://www.basketball-reference.com/wnba/boxscores/202307050LVA.html
2023,Minnesota Lynx,Indiana Fever,47,42,90,83,https://www.basketball-reference.com/wnba/boxscores/202307050MIN.html
2023,New York Liberty,Phoenix Mercury,53,46,99,95,https://www.basketball-reference.com/wnba/boxscores/202307050NYL.html
2023,Connecticut Sun,Seattle Storm,57,24,93,73,https://www.basketball-reference.com/wnba/boxscores/202307060CON.html
2023,Chicago Sky,Atlanta Dream,41,42,68,82,https://www.basketball-reference.com/wnba/boxscores/202307070CHI.html
2023,Dallas Wings,Las Vegas Aces,39,40,80,78,https://www.basketball-reference.com/wnba/boxscores/202307070DAL.html
2023,Minnesota Lynx,Phoenix Mercury,39,22,75,64,https://www.basketball-reference.com/wnba/boxscores/202307070MIN.html
2023,Washington Mystics,Indiana Fever,55,40,96,88,https://www.basketball-reference.com/wnba/boxscores/202307070WAS.html
2023,New York Liberty,Seattle Storm,35,36,80,76,https://www.basketball-reference.com/wnba/boxscores/202307080NYL.html
2023,Chicago Sky,Atlanta Dream,33,42,77,88,https://www.basketball-reference.com/wnba/boxscores/202307090CHI.html
2023,Connecticut Sun,Washington Mystics,46,41,92,84,https://www.basketball-reference.com/wnba/boxscores/202307090CON.html
2023,Indiana Fever,Dallas Wings,38,38,76,77,https://www.basketball-reference.com/wnba/boxscores/202307090IND.html
2023,Minnesota Lynx,Las Vegas Aces,42,54,89,113,https://www.basketball-reference.com/wnba/boxscores/202307090MIN.html
2023,Phoenix Mercury,Los Angeles Sparks,42,36,78,72,https://www.basketball-reference.com/wnba/boxscores/202307090PHO.html
2023,Las Vegas Aces,Phoenix Mercury,52,34,98,72,https://www.basketball-reference.com/wnba/boxscores/202307110LVA.html
2023,Washington Mystics,Seattle Storm,47,39,93,86,https://www.basketball-reference.com/wnba/boxscores/202307110WAS.html
2023,Atlanta Dream,Seattle Storm,48,33,85,75,https://www.basketball-reference.com/wnba/boxscores/202307120ATL.html
2023,Chicago Sky,Connecticut Sun,38,36,72,84,https://www.basketball-reference.com/wnba/boxscores/202307120CHI.html
2023,Indiana Fever,New York Liberty,41,48,87,95,https://www.basketball-reference.com/wnba/boxscores/202307120IND.html
2023,Los Angeles Sparks,Las Vegas Aces,31,54,78,97,https://www.basketball-reference.com/wnba/boxscores/202307120LAS.html
2023,Minnesota Lynx,Dallas Wings,34,50,67,107,https://www.basketball-reference.com/wnba/boxscores/202307120MIN.html
2023,Atlanta Dream,Minnesota Lynx,54,37,82,73,https://www.basketball-reference.com/wnba/boxscores/202307180ATL.html
2023,Phoenix Mercury,Connecticut Sun,43,34,72,66,https://www.basketball-reference.com/wnba/boxscores/202307180PHO.html
2023,New York Liberty,Dallas Wings,51,49,88,98,https://www.basketball-reference.com/wnba/boxscores/202307190NYL.html
2023,Washington Mystics,Indiana Fever,36,39,76,82,https://www.basketball-reference.com/wnba/boxscores/202307190WAS.html
2023,Connecticut Sun,Atlanta Dream,38,41,82,71,https://www.basketball-reference.com/wnba/boxscores/202307200CON.html
2023,Minnesota Lynx,Los Angeles Sparks,46,29,73,70,https://www.basketball-reference.com/wnba/boxscores/202307200MIN.html
2023,Phoenix Mercury,Chicago Sky,40,30,80,62,https://www.basketball-reference.com/wnba/boxscores/202307200PHO.html
2023,Seattle Storm,Las Vegas Aces,28,39,63,79,https://www.basketball-reference.com/wnba/boxscores/202307200SEA.html
2023,Washington Mystics,New York Liberty,41,50,87,96,https://www.basketball-reference.com/wnba/boxscores/202307210WAS.html
2023,Atlanta Dream,Connecticut Sun,38,45,78,86,https://www.basketball-reference.com/wnba/boxscores/202307220ATL.html
2023,Dallas Wings,Los Angeles Sparks,52,48,98,84,https://www.basketball-reference.com/wnba/boxscores/202307220DAL.html
2023,Minnesota Lynx,Las Vegas Aces,30,48,81,98,https://www.basketball-reference.com/wnba/boxscores/202307220MIN.html
2023,Seattle Storm,Chicago Sky,32,49,75,90,https://www.basketball-reference.com/wnba/boxscores/202307220SEA.html
2023,New York Liberty,Indiana Fever,68,46,101,83,https://www.basketball-reference.com/wnba/boxscores/202307230NYL.html
2023,Washington Mystics,Phoenix Mercury,46,31,84,69,https://www.basketball-reference.com/wnba/boxscores/202307230WAS.html
2023,Atlanta Dream,Phoenix Mercury,45,33,78,65,https://www.basketball-reference.com/wnba/boxscores/202307250ATL.html
2023,Chicago Sky,Las Vegas Aces,48,55,95,107,https://www.basketball-reference.com/wnba/boxscores/202307250CHI.html
2023,Dallas Wings,Connecticut Sun,42,40,83,88,https://www.basketball-reference.com/wnba/boxscores/202307250DAL.html
2023,Los Angeles Sparks,Indiana Fever,47,38,79,78,https://www.basketball-reference.com/wnba/boxscores/202307250LAS.html
2023,New York Liberty,Seattle Storm,35,45,86,82,https://www.basketball-reference.com/wnba/boxscores/202307250NYL.html
2023,Minnesota Lynx,Washington Mystics,58,60,97,92,https://www.basketball-reference.com/wnba/boxscores/202307260MIN.html
2023,Los Angeles Sparks,Indiana Fever,45,39,81,68,https://www.basketball-reference.com/wnba/boxscores/202307270LAS.html
2023,New York Liberty,Atlanta Dream,57,42,95,84,https://www.basketball-reference.com/wnba/boxscores/202307270NYL.html
2023,Chicago Sky,Seattle Storm,40,42,74,83,https://www.basketball-reference.com/wnba/boxscores/202307280CHI.html
2023,Dallas Wings,Washington Mystics,43,29,90,62,https://www.basketball-reference.com/wnba/boxscores/202307280DAL.html
2023,New York Liberty,Minnesota Lynx,39,48,83,88,https://www.basketball-reference.com/wnba/boxscores/202307280NYL.html
2023,Atlanta Dream,Washington Mystics,40,41,80,73,https://www.basketball-reference.com/wnba/boxscores/202307300ATL.html
2023,Chicago Sky,Phoenix Mercury,57,48,104,85,https://www.basketball-reference.com/wnba/boxscores/202307300CHI.html
2023,Connecticut Sun,Minnesota Lynx,44,48,83,87,https://www.basketball-reference.com/wnba/boxscores/202307300CON.html
2023,Indiana Fever,Seattle Storm,27,47,62,85,https://www.basketball-reference.com/wnba/boxscores/202307300IND.html
2023,Los Angeles Sparks,New York Liberty,35,51,79,87,https://www.basketball-reference.com/wnba/boxscores/202307300LAS.html
2023,Las Vegas Aces,Dallas Wings,58,41,104,91,https://www.basketball-reference.com/wnba/boxscores/202307300LVA.html
2023,Connecticut Sun,Minnesota Lynx,37,30,79,69,https://www.basketball-reference.com/wnba/boxscores/202308010CON.html
2023,Indiana Fever,Phoenix Mercury,46,43,72,71,https://www.basketball-reference.com/wnba/boxscores/202308010IND.html
2023,Los Angeles Sparks,New York Liberty,34,32,69,76,https://www.basketball-reference.com/wnba/boxscores/202308010LAS.html
2023,Las Vegas Aces,Atlanta Dream,54,43,93,72,https://www.basketball-reference.com/wnba/boxscores/202308010LVA.html
2023,Seattle Storm,Dallas Wings,33,46,65,76,https://www.basketball-reference.com/wnba/boxscores/202308020SEA.html
2023,Phoenix Mercury,Atlanta Dream,43,36,91,71,https://www.basketball-reference.com/wnba/boxscores/202308030PHO.html
2023,Dallas Wings,Chicago Sky,48,58,89,104,https://www.basketball-reference.com/wnba/boxscores/202308040DAL.html
2023,Indiana Fever,Connecticut Sun,33,56,72,88,https://www.basketball-reference.com/wnba/boxscores/202308040IND.html
2023,Minnesota Lynx,New York Liberty,42,41,66,76,https://www.basketball-reference.com/wnba/boxscores/202308040MIN.html
2023,Washington Mystics,Los Angeles Sparks,48,40,79,77,https://www.basketball-reference.com/wnba/boxscores/202308040WAS.html
2023,Phoenix Mercury,Seattle Storm,50,41,91,97,https://www.basketball-reference.com/wnba/boxscores/202308050PHO.html
2023,Atlanta Dream,Indiana Fever,43,34,82,73,https://www.basketball-reference.com/wnba/boxscores/202308060ATL.html
2023,Dallas Wings,Chicago Sky,37,46,96,104,https://www.basketball-reference.com/wnba/boxscores/202308060DAL.html
2023,New York Liberty,Las Vegas Aces,49,44,99,61,https://www.basketball-reference.com/wnba/boxscores/202308060NYL.html
2023,Washington Mystics,Los Angeles Sparks,36,43,83,91,https://www.basketball-reference.com/wnba/boxscores/202308060WAS.html
2023,Chicago Sky,Minnesota Lynx,38,45,79,88,https://www.basketball-reference.com/wnba/boxscores/202308080CHI.html
2023,Dallas Wings,Las Vegas Aces,26,54,84,104,https://www.basketball-reference.com/wnba/boxscores/202308080DAL.html
2023,Indiana Fever,Los Angeles Sparks,41,40,80,87,https://www.basketball-reference.com/wnba/boxscores/202308080IND.html
2023,Phoenix Mercury,Washington Mystics,44,34,91,72,https://www.basketball-reference.com/wnba/boxscores/202308080PHO.html
2023,Seattle Storm,Connecticut Sun,34,50,69,81,https://www.basketball-reference.com/wnba/boxscores/202308080SEA.html
2023,Indiana Fever,Minnesota Lynx,45,35,91,73,https://www.basketball-reference.com/wnba/boxscores/202308100IND.html
2023,Phoenix Mercury,Connecticut Sun,52,48,90,84,https://www.basketball-reference.com/wnba/boxscores/202308100PHO.html
2023,Seattle Storm,Atlanta Dream,27,34,68,67,https://www.basketball-reference.com/wnba/boxscores/202308100SEA.html
2023,Las Vegas Aces,Washington Mystics,57,48,113,89,https://www.basketball-reference.com/wnba/boxscores/202308110LVA.html
2023,New York Liberty,Chicago Sky,48,40,89,73,https://www.basketball-reference.com/wnba/boxscores/202308110NYL.html
2023,Dallas Wings,Connecticut Sun,52,43,91,81,https://www.basketball-reference.com/wnba/boxscores/202308120DAL.html
2023,Los Angeles Sparks,Atlanta Dream,38,45,85,74,https://www.basketball-reference.com/wnba/boxscores/202308120LAS.html
2023,Indiana Fever,New York Liberty,51,58,89,100,https://www.basketball-reference.com/wnba/boxscores/202308130IND.html
2023,Las Vegas Aces,Atlanta Dream,36,30,86,65,https://www.basketball-reference.com/wnba/boxscores/202308130LVA.html
2023,Seattle Storm,Phoenix Mercury,51,35,81,71,https://www.basketball-reference.com/wnba/boxscores/202308130SEA.html
2023,Washington Mystics,Chicago Sky,40,39,83,76,https://www.basketball-reference.com/wnba/boxscores/202308130WAS.html
2023,Las Vegas Aces,New York Liberty,53,40,88,75,https://www.basketball-reference.com/wnba/boxscores/202308170LVA.html
2023,Atlanta Dream,Chicago Sky,39,37,78,67,https://www.basketball-reference.com/wnba/boxscores/202308180ATL.html
2023,Connecticut Sun,Dallas Wings,40,46,75,95,https://www.basketball-reference.com/wnba/boxscores/202308180CON.html
2023,Indiana Fever,Washington Mystics,42,42,79,83,https://www.basketball-reference.com/wnba/boxscores/202308180IND.html
2023,Phoenix Mercury,New York Liberty,38,43,63,85,https://www.basketball-reference.com/wnba/boxscores/202308180PHO.html
2023,Seattle Storm,Minnesota Lynx,39,46,70,78,https://www.basketball-reference.com/wnba/boxscores/202308180SEA.html
2023,Las Vegas Aces,Los Angeles Sparks,36,42,72,78,https://www.basketball-reference.com/wnba/boxscores/202308190LVA.html
2023,Chicago Sky,Connecticut Sun,40,45,73,79,https://www.basketball-reference.com/wnba/boxscores/202308200CHI.html
2023,Minnesota Lynx,Seattle Storm,40,47,74,88,https://www.basketball-reference.com/wnba/boxscores/202308200MIN.html
2023,Phoenix Mercury,Indiana Fever,32,40,73,83,https://www.basketball-reference.com/wnba/boxscores/202308200PHO.html
2023,Washington Mystics,Dallas Wings,46,56,84,97,https://www.basketball-reference.com/wnba/boxscores/202308200WAS.html
2023,Atlanta Dream,Las Vegas Aces,55,56,100,112,https://www.basketball-reference.com/wnba/boxscores/202308220ATL.html
2023,Chicago Sky,Seattle Storm,50,40,102,79,https://www.basketball-reference.com/wnba/boxscores/202308220CHI.html
2023,Minnesota Lynx,Dallas Wings,39,36,91,86,https://www.basketball-reference.com/wnba/boxscores/202308220MIN.html
2023,Washington Mystics,Connecticut Sun,31,36,64,68,https://www.basketball-reference.com/wnba/boxscores/202308220WAS.html
2023,Los Angeles Sparks,Phoenix Mercury,44,30,91,62,https://www.basketball-reference.com/wnba/boxscores/202308230LAS.html
2023,Chicago Sky,Las Vegas Aces,50,37,87,94,https://www.basketball-reference.com/wnba/boxscores/202308240CHI.html
2023,Connecticut Sun,New York Liberty,48,34,90,95,https://www.basketball-reference.com/wnba/boxscores/202308240CON.html
2023,Dallas Wings,Minnesota Lynx,48,50,81,90,https://www.basketball-reference.com/wnba/boxscores/202308240DAL.html
2023,Indiana Fever,Seattle Storm,46,38,90,86,https://www.basketball-reference.com/wnba/boxscores/202308240IND.html
2023,Atlanta Dream,Los Angeles Sparks,52,39,78,83,https://www.basketball-reference.com/wnba/boxscores/202308250ATL.html
2023,Minnesota Lynx,New York Liberty,35,65,76,111,https://www.basketball-reference.com/wnba/boxscores/202308260MIN.html
2023,Washington Mystics,Las Vegas Aces,27,30,78,62,https://www.basketball-reference.com/wnba/boxscores/202308260WAS.html
2023,Connecticut Sun,Los Angeles Sparks,43,38,83,68,https://www.basketball-reference.com/wnba/boxscores/202308270CON.html
2023,Indiana Fever,Atlanta Dream,47,37,83,80,https://www.basketball-reference.com/wnba/boxscores/202308270IND.html
2023,Phoenix Mercury,Dallas Wings,42,35,74,77,https://www.basketball-reference.com/wnba/boxscores/202308270PHO.html
2023,Seattle Storm,Chicago Sky,55,46,85,90,https://www.basketball-reference.com/wnba/boxscores/202308270SEA.html
2023,New York Liberty,Las Vegas Aces,47,35,94,85,https://www.basketball-reference.com/wnba/boxscores/202308280NYL.html
2023,Atlanta Dream,Phoenix Mercury,54,26,94,76,https://www.basketball-reference.com/wnba/boxscores/202308290ATL.html
2023,Los Angeles Sparks,Chicago Sky,43,43,75,76,https://www.basketball-reference.com/wnba/boxscores/202308290LAS.html
2023,Washington Mystics,Minnesota Lynx,42,37,83,72,https://www.basketball-reference.com/wnba/boxscores/202308290WAS.html
2023,Connecticut Sun,Phoenix Mercury,38,41,84,74,https://www.basketball-reference.com/wnba/boxscores/202308310CON.html
2023,Los Angeles Sparks,Seattle Storm,29,38,61,72,https://www.basketball-reference.com/wnba/boxscores/202308310LAS.html
2023,Las Vegas Aces,Washington Mystics,40,30,84,75,https://www.basketball-reference.com/wnba/boxscores/202308310LVA.html
2023,Indiana Fever,Dallas Wings,46,54,100,110,https://www.basketball-reference.com/wnba/boxscores/202309010IND.html
2023,Minnesota Lynx,Atlanta Dream,43,43,91,85,https://www.basketball-reference.com/wnba/boxscores/202309010MIN.html
2023,New York Liberty,Connecticut Sun,49,32,89,58,https://www.basketball-reference.com/wnba/boxscores/202309010NYL.html
2023,Las Vegas Aces,Seattle Storm,49,43,103,77,https://www.basketball-reference.com/wnba/boxscores/202309020LVA.html
2023,Chicago Sky,New York Liberty,36,41,69,86,https://www.basketball-reference.com/wnba/boxscores/202309030CHI.html
2023,Dallas Wings,Indiana Fever,36,39,84,97,https://www.basketball-reference.com/wnba/boxscores/202309030DAL.html
2023,Los Angeles Sparks,Washington Mystics,38,34,72,64,https://www.basketball-reference.com/wnba/boxscores/202309030LAS.html
2023,Minnesota Lynx,Phoenix Mercury,41,41,86,73,https://www.basketball-reference.com/wnba/boxscores/202309030MIN.html
2023,Connecticut Sun,Los Angeles Sparks,49,36,90,76,https://www.basketball-reference.com/wnba/boxscores/202309050CON.html
2023,Dallas Wings,New York Liberty,51,53,93,94,https://www.basketball-reference.com/wnba/boxscores/202309050DAL.html
2023,Indiana Fever,Chicago Sky,34,49,69,96,https://www.basketball-reference.com/wnba/boxscores/202309050IND.html
2023,Phoenix Mercury,Washington Mystics,33,50,77,100,https://www.basketball-reference.com/wnba/boxscores/202309050PHO.html
2023,Atlanta Dream,Seattle Storm,47,40,79,68,https://www.basketball-reference.com/wnba/boxscores/202309060ATL.html
2023,New York Liberty,Los Angeles Sparks,43,50,96,89,https://www.basketball-reference.com/wnba/boxscores/202309070NYL.html
2023,Chicago Sky,Minnesota Lynx,44,39,92,87,https://www.basketball-reference.com/wnba/boxscores/202309080CHI.html
2023,Connecticut Sun,Indiana Fever,37,31,76,59,https://www.basketball-reference.com/wnba/boxscores/202309080CON.html
2023,Dallas Wings,Seattle Storm,56,45,106,91,https://www.basketball-reference.com/wnba/boxscores/202309080DAL.html
2023,Phoenix Mercury,Las Vegas Aces,31,48,73,94,https://www.basketball-reference.com/wnba/boxscores/202309080PHO.html
